Zip,Department,Employee Count,Location 1
90630,Los Angeles Convention Center,1,"90630
(33.820140479000486, -118.03980972499971)"
90631,Los Angeles Convention Center,1,"90631
(33.93180277600044, -117.95265760399968)"
91001,Los Angeles Convention Center,1,"91001
(34.19036101800049, -118.13896709499971)"
91201,Los Angeles Convention Center,1,"91201
(34.16917042600045, -118.29181569799971)"
91214,Los Angeles Convention Center,1,"91214
(34.228570997000475, -118.2469491709997)"
91343,Los Angeles Convention Center,1,"91343
(34.235514315000444, -118.4752661759997)"
91362,Los Angeles Convention Center,1,"91362
(34.18186218700049, -118.82387900199967)"
91384,Los Angeles Convention Center,1,"91384
(34.473090526000476, -118.63594882399968)"
91501,Los Angeles Convention Center,2,"91501
(34.185181772000476, -118.30236971699969)"
91724,Los Angeles Convention Center,1,"91724
(34.091234063000456, -117.85833622399969)"
91745,Los Angeles Convention Center,1,"91745
(33.99778168400047, -117.96604891099969)"
91755,Los Angeles Convention Center,1,"91755
(34.057560270000465, -118.11668590699969)"
91770,Los Angeles Convention Center,1,"91770
(34.06563329100044, -118.08368993499971)"
91775,Los Angeles Convention Center,1,"91775
(34.11565299400047, -118.08573643299968)"
92407,Los Angeles Convention Center,1,"92407
(34.17619195500049, -117.33384626599968)"
92782,Los Angeles Convention Center,1,"92782
(33.73648174400046, -117.7892071879997)"
92841,Los Angeles Convention Center,1,"92841
(33.78596266700049, -117.97861901199968)"
93021,Los Angeles Convention Center,1,"93021
(34.28153226900048, -118.8771357339997)"
93551,Los Angeles Convention Center,1,"93551
(34.60587389400047, -118.18323835599972)"
90001,Mayor,1,"90001
(33.973271508000494, -118.24896959899968)"
90004,Mayor,2,"90004
(34.07572239300049, -118.30301712299968)"
90005,Mayor,2,"90005
(34.05907233200048, -118.30301712299968)"
90008,Mayor,2,"90008
(34.01097312100046, -118.34158773599972)"
90012,Mayor,3,"90012
(34.059480762000476, -118.24204800599972)"
90014,Mayor,2,"90014
(34.04475119400047, -118.2527367189997)"
90016,Mayor,1,"90016
(34.02888323300044, -118.35308896599969)"
90019,Mayor,2,"90019
(34.04884418900048, -118.33610868499972)"
90023,Mayor,1,"90023
(34.02418193800048, -118.20195663999971)"
90025,Mayor,3,"90025
(34.04518134900047, -118.45025632399972)"
90026,Mayor,10,"90026
(34.07687382000046, -118.26535895999967)"
90027,Mayor,5,"90027
(34.10546395500046, -118.2923675139997)"
90028,Mayor,1,"90028
(34.10072355400047, -118.32821815499972)"
90029,Mayor,1,"90029
(34.08989145600049, -118.29490934299969)"
90031,Mayor,2,"90031
(34.07752122500045, -118.2131059239997)"
90032,Mayor,2,"90032
(34.08151428500048, -118.17678602299969)"
90033,Mayor,2,"90033
(34.04856176400045, -118.2115199969997)"
90034,Mayor,2,"90034
(34.02829231300046, -118.40269589399969)"
90035,Mayor,2,"90035
(34.05421027100044, -118.38387767499972)"
90036,Mayor,1,"90036
(34.06889204400045, -118.35077742299967)"
90039,Mayor,5,"90039
(34.111603448000494, -118.2612572749997)"
90041,Mayor,2,"90041
(34.13538366300048, -118.20684911499967)"
90042,Mayor,8,"90042
(34.11332407100048, -118.19142869099971)"
90043,Mayor,1,"90043
(33.98673233600044, -118.33290641599967)"
90044,Mayor,1,"90044
(33.95386236800044, -118.2919460489997)"
90045,Mayor,1,"90045
(33.961522614000444, -118.39344972199967)"
90046,Mayor,1,"90046
(34.097151960000474, -118.35826821299969)"
90048,Mayor,2,"90048
(34.07316318500045, -118.37406665299972)"
90057,Mayor,1,"90057
(34.06211383600049, -118.27713826999968)"
90062,Mayor,1,"90062
(34.00387338200045, -118.30885680999972)"
90066,Mayor,1,"90066
(34.002152760000456, -118.4290396619997)"
90068,Mayor,3,"90068
(34.115253253000446, -118.33141607799968)"
90069,Mayor,1,"90069
(34.08940047000044, -118.3797890249997)"
90211,Mayor,1,"90211
(34.065663706000464, -118.38146619699972)"
90212,Mayor,1,"90212
(34.063843148000444, -118.40025834499971)"
90230,Mayor,1,"90230
(33.99506171100046, -118.39500957899969)"
90232,Mayor,1,"90232
(34.019702237000445, -118.39595678999967)"
90277,Mayor,1,"90277
(33.832723615000475, -118.38547663699967)"
90291,Mayor,1,"90291
(33.99258071300045, -118.4663762939997)"
90305,Mayor,1,"90305
(33.95809005900048, -118.32920881499967)"
90403,Mayor,2,"90403
(34.02842266300047, -118.49353692399967)"
90405,Mayor,3,"90405
(34.01013019000044, -118.4726765529997)"
90640,Mayor,2,"90640
(34.014032005000445, -118.11318817799969)"
90710,Mayor,1,"90710
(33.79480040800047, -118.2987286019997)"
90732,Mayor,1,"90732
(33.73946241700048, -118.31340603099972)"
90740,Mayor,1,"90740
(33.76119179000045, -118.08841730099971)"
90746,Mayor,1,"90746
(33.858880549000446, -118.2610096089997)"
90815,Mayor,2,"90815
(33.79356208100046, -118.12236917399969)"
91011,Mayor,1,"91011
(34.207793181000454, -118.20292992099968)"
91030,Mayor,2,"91030
(34.11205098400046, -118.1547394649997)"
91040,Mayor,1,"91040
(34.25970296100047, -118.3244988299997)"
91103,Mayor,1,"91103
(34.163721789000476, -118.15519568999969)"
91104,Mayor,2,"91104
(34.16700226900048, -118.12758752499968)"
91105,Mayor,1,"91105
(34.136982626000474, -118.15917571599971)"
91106,Mayor,2,"91106
(34.14286141800045, -118.12849997599972)"
91107,Mayor,2,"91107
(34.15076063800046, -118.09228870099969)"
91108,Mayor,1,"91108
(34.12098431500044, -118.11313603699972)"
91201,Mayor,1,"91201
(34.16917042600045, -118.29181569799971)"
91204,Mayor,1,"91204
(34.13669151100049, -118.25949754799967)"
91205,Mayor,1,"91205
(34.13853379300048, -118.2438685629997)"
91214,Mayor,3,"91214
(34.228570997000475, -118.2469491709997)"
91303,Mayor,1,"91303
(34.19807340300048, -118.59909883299969)"
91304,Mayor,1,"91304
(34.22192313800048, -118.60967892099967)"
91331,Mayor,2,"91331
(34.257261068000446, -118.41981955999972)"
91335,Mayor,1,"91335
(34.200180731000444, -118.54031959799971)"
91342,Mayor,2,"91342
(34.30514302800049, -118.43521825999971)"
91343,Mayor,1,"91343
(34.235514315000444, -118.4752661759997)"
91401,Mayor,1,"91401
(34.181153951000454, -118.4348272089997)"
91402,Mayor,1,"91402
(34.22575108800049, -118.4489267519997)"
91405,Mayor,1,"91405
(34.20047184600048, -118.4486964669997)"
91501,Mayor,1,"91501
(34.185181772000476, -118.30236971699969)"
91706,Mayor,1,"91706
(34.08512064000047, -117.96798678299967)"
91724,Mayor,1,"91724
(34.091234063000456, -117.85833622399969)"
91745,Mayor,1,"91745
(33.99778168400047, -117.96604891099969)"
91766,Mayor,1,"91766
(34.044181998000454, -117.7523962999997)"
91767,Mayor,1,"91767
(34.08076260000047, -117.73770583699968)"
91770,Mayor,2,"91770
(34.06563329100044, -118.08368993499971)"
91780,Mayor,1,"91780
(34.101653386000464, -118.05552995399972)"
91791,Mayor,2,"91791
(34.06350423700047, -117.89805826499969)"
91792,Mayor,1,"91792
(34.02183129000048, -117.90005696699967)"
91801,Mayor,4,"91801
(34.09389320600047, -118.12939939299969)"
91803,Mayor,2,"91803
(34.07533134300047, -118.1443071059997)"
92649,Mayor,1,"92649
(33.720983109000485, -118.0437289189997)"
92692,Mayor,1,"92692
(33.61179312100046, -117.64455760899972)"
93001,Mayor,1,"93001
(34.28578168400048, -119.28777785899968)"
90008,Neighborhood Empowerment,1,"90008
(34.01097312100046, -118.34158773599972)"
90016,Neighborhood Empowerment,2,"90016
(34.02888323300044, -118.35308896599969)"
90019,Neighborhood Empowerment,1,"90019
(34.04884418900048, -118.33610868499972)"
90027,Neighborhood Empowerment,1,"90027
(34.10546395500046, -118.2923675139997)"
90029,Neighborhood Empowerment,1,"90029
(34.08989145600049, -118.29490934299969)"
90038,Neighborhood Empowerment,1,"90038
(34.08898335000049, -118.32483774099973)"
90047,Neighborhood Empowerment,1,"90047
(33.95687345800047, -118.3090784049997)"
90062,Neighborhood Empowerment,2,"90062
(34.00387338200045, -118.30885680999972)"
91024,Neighborhood Empowerment,1,"91024
(34.16488190600046, -118.05242762099971)"
91030,Neighborhood Empowerment,1,"91030
(34.11205098400046, -118.1547394649997)"
91103,Neighborhood Empowerment,1,"91103
(34.163721789000476, -118.15519568999969)"
91106,Neighborhood Empowerment,1,"91106
(34.14286141800045, -118.12849997599972)"
91107,Neighborhood Empowerment,1,"91107
(34.15076063800046, -118.09228870099969)"
91342,Neighborhood Empowerment,1,"91342
(34.30514302800049, -118.43521825999971)"
91380,Neighborhood Empowerment,1,"91380
(34.421680421000474, -118.56184909999968)"
91722,Neighborhood Empowerment,1,"91722
(34.09580066400048, -117.90580975499972)"
91754,Neighborhood Empowerment,1,"91754
(34.05316312500048, -118.1388497799997)"
93535,Neighborhood Empowerment,1,"93535
(34.68786414800047, -118.0660492129997)"
90004,Office of Finance,3,"90004
(34.07572239300049, -118.30301712299968)"
90005,Office of Finance,2,"90005
(34.05907233200048, -118.30301712299968)"
90006,Office of Finance,3,"90006
(34.05010424100044, -118.2926890439997)"
90008,Office of Finance,1,"90008
(34.01097312100046, -118.34158773599972)"
90011,Office of Finance,2,"90011
(34.00790120200048, -118.25903697699971)"
90012,Office of Finance,2,"90012
(34.059480762000476, -118.24204800599972)"
90013,Office of Finance,1,"90013
(34.04726260700045, -118.24609754999972)"
90016,Office of Finance,1,"90016
(34.02888323300044, -118.35308896599969)"
90017,Office of Finance,1,"90017
(34.05230281300044, -118.26338632799968)"
90018,Office of Finance,2,"90018
(34.03077331100047, -118.31686899999971)"
90019,Office of Finance,2,"90019
(34.04884418900048, -118.33610868499972)"
90025,Office of Finance,2,"90025
(34.04518134900047, -118.45025632399972)"
90026,Office of Finance,1,"90026
(34.07687382000046, -118.26535895999967)"
90027,Office of Finance,1,"90027
(34.10546395500046, -118.2923675139997)"
90031,Office of Finance,1,"90031
(34.07752122500045, -118.2131059239997)"
90032,Office of Finance,6,"90032
(34.08151428500048, -118.17678602299969)"
90033,Office of Finance,1,"90033
(34.04856176400045, -118.2115199969997)"
90034,Office of Finance,1,"90034
(34.02829231300046, -118.40269589399969)"
90035,Office of Finance,1,"90035
(34.05421027100044, -118.38387767499972)"
90036,Office of Finance,1,"90036
(34.06889204400045, -118.35077742299967)"
90038,Office of Finance,2,"90038
(34.08898335000049, -118.32483774099973)"
90039,Office of Finance,4,"90039
(34.111603448000494, -118.2612572749997)"
90041,Office of Finance,1,"90041
(34.13538366300048, -118.20684911499967)"
90042,Office of Finance,2,"90042
(34.11332407100048, -118.19142869099971)"
90043,Office of Finance,2,"90043
(33.98673233600044, -118.33290641599967)"
90044,Office of Finance,3,"90044
(33.95386236800044, -118.2919460489997)"
90045,Office of Finance,1,"90045
(33.961522614000444, -118.39344972199967)"
90047,Office of Finance,5,"90047
(33.95687345800047, -118.3090784049997)"
90049,Office of Finance,2,"90049
(34.06172278600047, -118.4722594319997)"
90056,Office of Finance,1,"90056
(33.98651074000048, -118.36959998699967)"
90057,Office of Finance,1,"90057
(34.06211383600049, -118.27713826999968)"
90059,Office of Finance,2,"90059
(33.927010235000466, -118.24839605799968)"
90062,Office of Finance,1,"90062
(34.00387338200045, -118.30885680999972)"
90063,Office of Finance,2,"90063
(34.044881544000475, -118.18593660399972)"
90083,Office of Finance,1,"90083
(33.97082092600044, -118.37919810399967)"
90220,Office of Finance,1,"90220
(33.88573268300047, -118.23452680099967)"
90221,Office of Finance,1,"90221
(33.89560019000049, -118.2056368589997)"
90240,Office of Finance,1,"90240
(33.95620432700048, -118.11982734499969)"
90242,Office of Finance,3,"90242
(33.92203085800048, -118.14007941599971)"
90247,Office of Finance,2,"90247
(33.89189390000047, -118.29849831699971)"
90249,Office of Finance,1,"90249
(33.90050135700045, -118.31913709299971)"
90250,Office of Finance,2,"90250
(33.91415336400047, -118.34715803299969)"
90266,Office of Finance,1,"90266
(33.89004292800047, -118.40324770999968)"
90278,Office of Finance,1,"90278
(33.87132030000049, -118.37072968899969)"
90291,Office of Finance,1,"90291
(33.99258071300045, -118.4663762939997)"
90301,Office of Finance,1,"90301
(33.95672138200047, -118.35448805799967)"
90302,Office of Finance,1,"90302
(33.97375380400047, -118.35768598199968)"
90303,Office of Finance,1,"90303
(33.93778150400044, -118.33125965799968)"
90304,Office of Finance,1,"90304
(33.939380465000454, -118.35812917199968)"
90305,Office of Finance,1,"90305
(33.95809005900048, -118.32920881499967)"
90309,Office of Finance,1,"90309
(33.97376249400048, -118.35768598199968)"
90404,Office of Finance,1,"90404
(34.02784043300045, -118.4747187049997)"
90501,Office of Finance,1,"90501
(33.82909119100049, -118.3142098569997)"
90503,Office of Finance,2,"90503
(33.83995370500048, -118.35390582699972)"
90505,Office of Finance,1,"90505
(33.81145046900048, -118.34787930399972)"
90601,Office of Finance,2,"90601
(33.99547014100045, -118.04046582099971)"
90602,Office of Finance,1,"90602
(33.971251081000446, -118.03505628899967)"
90603,Office of Finance,2,"90603
(33.94370374600044, -117.99197990399972)"
90604,Office of Finance,3,"90604
(33.92973020800048, -118.01361803099968)"
90638,Office of Finance,3,"90638
(33.90267385900046, -118.00708748799968)"
90640,Office of Finance,5,"90640
(34.014032005000445, -118.11318817799969)"
90650,Office of Finance,3,"90650
(33.90621069400049, -118.08204752299969)"
90660,Office of Finance,1,"90660
(33.99133369600048, -118.09123720999969)"
90703,Office of Finance,3,"90703
(33.867031779000456, -118.06922975699968)"
90706,Office of Finance,2,"90706
(33.88544156700044, -118.1283087969997)"
90712,Office of Finance,1,"90712
(33.849073871000485, -118.1461798039997)"
90713,Office of Finance,1,"90713
(33.848591575000455, -118.11262767199969)"
90717,Office of Finance,1,"90717
(33.79380105600046, -118.3173599859997)"
90723,Office of Finance,1,"90723
(33.895374250000486, -118.16535865799972)"
90731,Office of Finance,2,"90731
(33.73272331400045, -118.29229799399968)"
90744,Office of Finance,1,"90744
(33.78372064300049, -118.26266940199969)"
90745,Office of Finance,1,"90745
(33.82597147700045, -118.26966920599972)"
90746,Office of Finance,6,"90746
(33.858880549000446, -118.2610096089997)"
90755,Office of Finance,3,"90755
(33.79976240400049, -118.1668794099997)"
90803,Office of Finance,1,"90803
(33.76151332100045, -118.1374897929997)"
90805,Office of Finance,2,"90805
(33.86281277900048, -118.17910625599967)"
90807,Office of Finance,1,"90807
(33.83250202000045, -118.18131786399971)"
90808,Office of Finance,3,"90808
(33.824963435000484, -118.11531722999968)"
90813,Office of Finance,1,"90813
(33.78137434100046, -118.18660573499972)"
90815,Office of Finance,1,"90815
(33.79356208100046, -118.12236917399969)"
91001,Office of Finance,1,"91001
(34.19036101800049, -118.13896709499971)"
91006,Office of Finance,1,"91006
(34.13222050000047, -118.0249889109997)"
91007,Office of Finance,3,"91007
(34.127784249000456, -118.0531358559997)"
91010,Office of Finance,2,"91010
(34.13772127700048, -117.96655727699971)"
91016,Office of Finance,2,"91016
(34.14363048400048, -118.0038982539997)"
91030,Office of Finance,2,"91030
(34.11205098400046, -118.1547394649997)"
91042,Office of Finance,2,"91042
(34.25460192400044, -118.2872577869997)"
91106,Office of Finance,1,"91106
(34.14286141800045, -118.12849997599972)"
91107,Office of Finance,2,"91107
(34.15076063800046, -118.09228870099969)"
