Lobbying Firm,Client Prefix,Client First Name,Client Middle,Client Last Name,Client Suffix,Report Quarter,Report Year,Amount Paid,Lobbying Firm Quarterly Report
"Kirra, LLC",,,,Velocity Vehicle Group,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18660
"Kirra, LLC",,,,IPR,,3,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18660
"Kirra, LLC",,,,CGI Technologies and Solutions Inc.,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18660
"Kirra, LLC",,,,Warren Resources,,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18660
"Kirra, LLC",,,,Philips Lighting North America Corporation,,3,2014,$20000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18660
"Kirra, LLC",,,,FactoryMade Venture,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18660
Greenberg Traurig LLP,,,,CBS  Decaux,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18673
Greenberg Traurig LLP,,,,JC Decaux,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18673
Alston & Bird LLP,,,,Autry National Center,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18674
Alston & Bird LLP,,,,"CASDEN WEST LA, LLC",,3,2014,$5.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18674
Alston & Bird LLP,,,,Westfield Corporation,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18674
Park & Velayos,,,,"Allvision, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"APDSII, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"Capri Urban Baldwin, LLC; Capri Urban Crenshaw, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"Century City Realty, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,Cha Hollywood Medical Center LP,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"Constellation Place, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"Garden Lane Properties, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,Hearst Corporation,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,Northwood Investors LLC,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"Playa Capital Company, LLC",,3,2014,$9800.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,Public Storage,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,Riboli Family Wine Estates,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,The Home Depot,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
Park & Velayos,,,,"YUMMY FOODS, LLC",,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18683
"Rosenheim & Associates, Inc.",,,,"2901 Waverly, LLC",,3,2014,$7320.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Allison Asset Management Company,,3,2014,$1333.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,American General Design,,3,2014,$811.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",Mr.,Avu,,Chokalingam,,3,2014,$1397.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Big Tujunga Villas, LLC",,3,2014,$10339.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Borstein Enterprises,,3,2014,$2134.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Boston Global Investors (BGI),,3,2014,$775.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Chandler Partners,,3,2014,$4867.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",Mr.,Charlie,,Katz,,3,2014,$4653.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Chavez Realty Development, LLC",,3,2014,$4656.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,D.R. Horton,,3,2014,$930.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Daniel Bernstein & Associates, Inc.",,3,2014,$452.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,El Cortez Motel,,3,2014,$8497.05,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Esquire Law Firm, Inc.",,3,2014,$6550.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Gonzalez Goodale Architects,,3,2014,$7652.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Hank's Wilshire Tow,,3,2014,$3556.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Harridge San Feliciano, LLC",,3,2014,$930.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Harvesting Hope, Inc.",,3,2014,$836.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Held Properties, Inc.",,3,2014,$775.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Hollywood Community Housing Corp.,,3,2014,$398.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Hope Street Restaurants, LLC",,3,2014,$1976.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Investment Consultants, LLC",,3,2014,$1034.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Ivy Academia Entrepreneurial Charter School,,3,2014,$3362.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,John's Incredible Pizza,,3,2014,$7018.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Line 204,,3,2014,$9831.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Melody Lounge, Inc.",,3,2014,$3416.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Metric Holdings, Inc.",,3,2014,$4951.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"MGA North, LLC",,3,2014,$118.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Moss Group,,3,2014,$21104.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Newport Diversified c/o Santa Fe Springs Swap Meet,,3,2014,$958.75,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,North Valley Charter Academy,,3,2014,$83.48,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Quadrant, Inc.",,3,2014,$2420.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Rivera Restaurant,,3,2014,$2490.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",Mr.,Robert,,Herrera,,3,2014,$1056.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Rodrigues Holdings, LLC ",,3,2014,$1689.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Sares Regis Group,,3,2014,$3664.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Sprout L.A.,,3,2014,$2006.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Sushi Nozawa LLC,,3,2014,$924.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",Ms.,Tamara,,Garber,,3,2014,$770.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,"Tellus, LLC",,3,2014,$528.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Viertel's Automotive,,3,2014,$8947.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Warner Center Association,,3,2014,$4504.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,Wesley School,,3,2014,$88.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,West Valley Eruv Society,,3,2014,$1037.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Rosenheim & Associates, Inc.",,,,McCormack Baron Salazar,,3,2014,$8234.25,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18687
"Capitol Advocacy, LLC",,,,"Logisticare Solutions, LLC",,3,2014,$9000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18689
Elkins Kalt Weintraub Reuben Gartside LLP,,,,GB Properties,,3,2014,$9041.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18692
Elkins Kalt Weintraub Reuben Gartside LLP,,,,"Hudson Pacific Properties, Inc.",,3,2014,$1525.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18692
Elkins Kalt Weintraub Reuben Gartside LLP,,,,Ignition Films,,3,2014,$8174.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18692
Elkins Kalt Weintraub Reuben Gartside LLP,,,,Karled Enterprises,,3,2014,$33203.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18692
Elkins Kalt Weintraub Reuben Gartside LLP,,,,"Kilroy Realty Corporation; Kilroy Realty, L.P.; KR 6255 Sunset, LLC",,3,2014,$18790.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18692
Elkins Kalt Weintraub Reuben Gartside LLP,,,,The Clarett Group,,3,2014,$46333.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18692
Apex LA,,,,Barkowski,,3,2014,$4500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,Casa De Soria,,3,2014,$1500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,"Century Theaters, Inc.",,3,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,Golden Road Brewery,,3,2014,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,HQ Gastropub,,3,2014,$3500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,MOD Super Fast Pizza,,3,2014,$1575.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,Nordstrom,,3,2014,$2500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,Benihana,,3,2014,$1575.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
Apex LA,,,,Robertson,,3,2014,$3000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18694
"Quevedo Group, The",,,,First Wind,,3,2014,$9000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18706
"Burns & Bouchard, Inc.",,,,"Fifteen Group, LLC",,3,2014,$17275.57,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,Douglas Emmett,,3,2014,$7383.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,"Hypericum Companies, LLC",,3,2014,$1025.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,"North Highland Holding, LLC",,3,2014,$1287.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,Notting Hill,,3,2014,$10097.40,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,OTIS College of Art and Design,,3,2014,$5683.91,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",Mr.,Mark,,Sokol,,3,2014,$26292.83,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,SSV Properties,,3,2014,$5401.45,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,Stonebridge Real Estate,,3,2014,$785.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,"Triangle Center, LLC",,3,2014,$5454.61,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
"Burns & Bouchard, Inc.",,,,TriCal Construction & BYCOR LTD.,,3,2014,$60032.73,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18708
Kendall Brill  & Klieger LLP,,,,CBS Outdoor Inc.,,3,2014,$62336.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18710
B Szabo Inc,,,,SA/Recycling,,3,2014,$24000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18712
Lazard Freres & Co. LLC,,,,Blue Sea Capital LLC,,3,2014,$39268.21,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18716
Law Office of Lesa A. Slaughter,,,,Sierra Canyon School,,3,2014,$15000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18717
Manatt Phelps & Phillips LLP,,,,"6506 Hollywood Holdings, LLC",,3,2014,$2412.51,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,"812 La Cienega Partners, LP",,3,2014,$2942.79,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,AMDA College and Conservatory of the Performing Arts,,3,2014,$16455.39,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,"American Multi-Cinema, Inc.",,3,2014,$570.65,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,Gavin de Becker & Associates,,3,2014,$8500.05,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,Hollywood Museum,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,Mr.,Joseph,,Horacek,III,3,2014,$57594.41,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,Benjamin,,Lee,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,Live Nation,,3,2014,$38070.01,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,"Regency Outdoor Advertising, Inc.",,3,2014,$17436.30,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,Rio Vista Development Company,,3,2014,$2597.90,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
Manatt Phelps & Phillips LLP,,,,UA Plumbers Local Union 78,,3,2014,$0.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18725
"John A. Henning, Jr., Attorney at Law",,,,"Howard Altman, Trustee of the Venice Beach House Trust dated October 20, 2009",,3,2014,$33017.50,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18735
"John A. Henning, Jr., Attorney at Law",,Marsha,,Krieger,,3,2014,$4480.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18735
"John A. Henning, Jr., Attorney at Law",,,,La Cienega Partners LP,,3,2014,$16140.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18735
"John A. Henning, Jr., Attorney at Law",,,,"MOA Trust, Robert Hrtica, Trustee",,3,2014,$8524.74,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18735
"John A. Henning, Jr., Attorney at Law",,Carl,,Schafer,,3,2014,$12500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18735
Acebo and Associates LLC,,,,P66,,3,2014,$30000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18736
Acebo and Associates LLC,,,,All Vision,,3,2014,$26000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18736
David Gershwin Consulting,,,,"Cerrell Associates on behalf of Access Services, Inc.",,3,2014,$7000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18744
David Gershwin Consulting,,,,Clear Channel Outdoor,,3,2014,$90000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18744
David Gershwin Consulting,,,,Advocacy on behalf of Wynkoop Properties,,1,2014,$5775.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18745
David Gershwin Consulting,,,,"Cerrell Associates on behalf of Access Services, Inc.",,1,2014,$3500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18745
David Gershwin Consulting,,,,Advocacy on behalf of Wynkoop Properties,,2,2014,$2175.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18746
David Gershwin Consulting,,,,"Cerrell Associates on behalf of Access Services, Inc.",,2,2014,$10500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18746
David Gershwin Consulting,,,,Clear Channel Outdoor,,2,2014,$22500.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18746
David Gershwin Consulting,,,,"Cerrell Associates on behalf of Access Services, Inc.",,1,2013,$1000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18747
David Gershwin Consulting,,,,Clear Channel Outdoor,,1,2013,$25000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18747
David Gershwin Consulting,,,,"Cerrell Associates on behalf of Access Services, Inc.",,2,2013,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18748
David Gershwin Consulting,,,,Clear Channel Outdoor,,2,2013,$25000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18748
David Gershwin Consulting,,,,"Cerrell Associates on behalf of Access Services, Inc.",,3,2013,$6000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18749
David Gershwin Consulting,,,,Clear Channel Outdoor,,3,2013,$25000.00,http://ethics.lacity.org/disclosure/index.cfm?fuseaction=home.view&LOB_QTR_RPT_ID=18749
